2.000000000000000000e+00,-5.013819999999999943e-01,-1.804640000000000133e-01,-5.524999999999999911e-01,-8.850190000000000001e-01,-9.431500000000000439e-01,-9.695510000000000517e-01,-8.638689999999999980e-01,-9.850039999999999907e-01,-9.526229999999999976e-01,-9.891229999999999745e-01,-9.916709999999999692e-01,-9.958780000000000410e-01,-9.814549999999999663e-01,-9.974450000000000260e-01,-9.873159999999999714e-01,-9.962919999999999554e-01,-9.987200000000000522e-01,-9.943689999999999474e-01,-9.988829999999999654e-01,-9.961299999999999599e-01,-9.946000000000000396e-01,-9.979879999999999862e-01,-9.989940000000000486e-01,-9.961729999999999752e-01,-9.995870000000000033e-01,-9.993940000000000046e-01,-9.997230000000000283e-01,-9.997580000000000355e-01,-9.985359999999999792e-01,-9.989460000000000006e-01,-9.995119999999999560e-01,-9.995600000000000041e-01,-9.996300000000000185e-01,-9.994480000000000031e-01,-9.998139999999999805e-01,-9.995939999999999825e-01,-9.997559999999999780e-01,-9.996220000000000105e-01,-9.998650000000000038e-01,-9.999240000000000350e-01,-9.996310000000000473e-01,-9.996150000000000313e-01,-9.992579999999999796e-01,-9.997160000000000490e-01,-9.986680000000000001e-01,-9.993600000000000261e-01,-9.994779999999999776e-01,-9.994539999999999536e-01,-9.984640000000000182e-01,-9.988679999999999781e-01,7.720489999999999853e-01,-9.531180000000000208e-01,-9.603899999999999659e-01,-9.606090000000000462e-01,-9.521030000000000326e-01,-9.644890000000000407e-01,-9.596839999999999815e-01,-9.617289999999999450e-01,-9.542979999999999796e-01,-9.580370000000000275e-01,-9.514529999999999932e-01,-9.473270000000000302e-01,-8.306249999999999467e-01,-8.902099999999999458e-01,-9.150199999999999445e-01,-8.524960000000000315e-01,-8.144839999999999858e-01,-8.388989999999999503e-01,-9.162789999999999546e-01,-8.957889999999999464e-01,-9.403620000000000312e-01,-9.374069999999999903e-01,-8.887260000000000160e-01,-9.069989999999999997e-01,-8.707260000000000000e-01,-9.158290000000000042e-01,-8.780790000000000539e-01,-8.555399999999999672e-01,-8.303080000000000460e-01,-7.142230000000000523e-01,-6.439770000000000216e-01,-7.670040000000000191e-01,-6.733219999999999761e-01,-6.088080000000000158e-01,-3.390679999999999805e-01,-5.094309999999999672e-01,-5.918240000000000167e-01,-5.938940000000000330e-01,-6.178500000000000103e-01,-6.237859999999999516e-01,-3.766220000000000123e-01,-3.482049999999999867e-01,-3.104979999999999962e-01,-4.988040000000000251e-01,-3.534680000000000044e-01,-4.567840000000000233e-01,-4.221170000000000200e-01,-5.610239999999999672e-01,-4.830059999999999909e-01,-5.061430000000000096e-01
2.000000000000000000e+00,-9.922210000000000196e-01,-9.932699999999999863e-01,-9.927099999999999813e-01,-9.869310000000000027e-01,-9.499039999999999706e-01,4.837480000000000113e-01,-9.287119999999999820e-01,-8.770120000000000138e-01,-9.692009999999999792e-01,-9.820449999999999458e-01,-9.677689999999999904e-01,-9.649849999999999817e-01,-9.242110000000000047e-01,-9.782170000000000032e-01,-8.676939999999999653e-01,-9.942379999999999551e-01,-9.312620000000000342e-01,-9.772859999999999880e-01,-9.640419999999999545e-01,-9.856420000000000181e-01,-9.696249999999999591e-01,-8.922189999999999843e-01,-9.827890000000000237e-01,-8.721769999999999801e-01,-9.959339999999999860e-01,-9.959320000000000395e-01,-9.811790000000000234e-01,-9.796719999999999873e-01,-9.947470000000000478e-01,-9.910710000000000353e-01,-9.980879999999999752e-01,-9.985490000000000199e-01,-9.945680000000000076e-01,-9.981219999999999537e-01,-9.959789999999999477e-01,-9.941950000000000509e-01,-9.930400000000000338e-01,-9.839109999999999800e-01,-9.921280000000000099e-01,-9.856479999999999686e-01,-9.970149999999999846e-01,-9.979130000000000500e-01,-9.960320000000000285e-01,-9.966829999999999856e-01,-9.846230000000000260e-01,-9.914939999999999864e-01,-9.975169999999999870e-01,-9.962910000000000377e-01,-9.791050000000000031e-01,-9.959820000000000340e-01,-6.205810000000000493e-01,4.750219999999999998e-01,-8.680229999999999890e-01,-9.906430000000000513e-01,-9.928660000000000263e-01,-9.914479999999999960e-01,-9.891210000000000280e-01,-9.909200000000000230e-01,-9.924500000000000544e-01,-9.896519999999999762e-01,-9.882009999999999961e-01,-9.914389999999999592e-01,-9.753789999999999960e-01,-9.753239999999999688e-01,-9.818080000000000140e-01,-9.654369999999999896e-01,-9.401100000000000012e-01,-9.631720000000000281e-01,-9.749330000000000496e-01,-9.827219999999999844e-01,-9.866939999999999600e-01,-9.814629999999999743e-01,-9.849769999999999914e-01,-9.768430000000000168e-01,-9.808900000000000396e-01,-9.618219999999999548e-01,-9.672610000000000374e-01,-9.691410000000000302e-01,-9.565979999999999484e-01,-9.233109999999999928e-01,-9.302979999999999583e-01,-9.502760000000000096e-01,-9.219049999999999745e-01,-9.079450000000000021e-01,-9.076969999999999761e-01,-9.075659999999999838e-01,-9.257779999999999898e-01,-8.919679999999999831e-01,-9.450720000000000232e-01,-9.151500000000000190e-01,-9.107610000000000428e-01,-8.785309999999999508e-01,-8.787220000000000031e-01,-8.373209999999999820e-01,-8.964619999999999811e-01,-8.758439999999999559e-01,-9.107549999999999812e-01,-8.905189999999999495e-01,-8.657650000000000068e-01,-8.609670000000000378e-01
1.000000000000000000e+00,-9.894199999999999662e-01,-9.903880000000000461e-01,-9.769309999999999938e-01,-9.759769999999999834e-01,-9.293420000000000014e-01,1.530169999999999864e-01,-9.001289999999999569e-01,-9.659389999999999921e-01,-9.760159999999999947e-01,-9.800910000000000455e-01,-9.204409999999999537e-01,-9.609919999999999574e-01,-9.487510000000000110e-01,-8.310920000000000529e-01,-9.442859999999999587e-01,-9.375670000000000393e-01,-8.857230000000000381e-01,-9.524240000000000483e-01,-9.364919999999999911e-01,-9.745409999999999906e-01,-9.782889999999999642e-01,-9.096170000000000089e-01,-9.641030000000000433e-01,-9.641710000000000003e-01,-9.662640000000000118e-01,-9.763730000000000464e-01,-9.784709999999999797e-01,-9.560750000000000082e-01,-9.708160000000000123e-01,-9.759929999999999994e-01,-9.769619999999999971e-01,-9.850109999999999699e-01,-9.830919999999999659e-01,-9.815399999999999681e-01,-9.820729999999999738e-01,-9.521399999999999864e-01,-9.779769999999999852e-01,-9.800729999999999720e-01,-9.642530000000000268e-01,-9.871290000000000342e-01,-9.716050000000000519e-01,-9.421580000000000510e-01,-9.246339999999999559e-01,-8.868679999999999897e-01,-8.803879999999999484e-01,-8.757599999999999829e-01,-8.808510000000000506e-01,-8.901860000000000328e-01,-7.795299999999999452e-01,-7.164380000000000193e-01,-9.555580000000000185e-01,-5.252489999999999659e-01,-3.435909999999999798e-01,-7.046480000000000521e-01,-8.785910000000000108e-01,-8.917699999999999516e-01,-9.104879999999999640e-01,-9.921299999999999564e-01,-9.136400000000000077e-01,-9.583679999999999977e-01,-9.548710000000000253e-01,-9.866279999999999495e-01,-9.676550000000000429e-01,-9.822349999999999692e-01,-9.833650000000000446e-01,-9.793439999999999923e-01,-9.785850000000000382e-01,-9.763830000000000009e-01,-9.865930000000000533e-01,-9.857609999999999983e-01,-9.937030000000000030e-01,-9.893859999999999877e-01,-9.952280000000000015e-01,-9.928919999999999968e-01,-9.889379999999999837e-01,-9.927559999999999718e-01,-9.935049999999999715e-01,-9.868120000000000225e-01,-9.902990000000000403e-01,-9.876310000000000366e-01,-9.775789999999999758e-01,-9.851929999999999854e-01,-9.738379999999999814e-01,-9.809160000000000101e-01,-9.744789999999999841e-01,-9.774599999999999955e-01,-9.868919999999999915e-01,-9.904899999999999816e-01,-9.919080000000000119e-01,-9.826420000000000154e-01,-9.792239999999999833e-01,-9.820499999999999785e-01,-9.781210000000000182e-01,-9.743230000000000501e-01,-9.779980000000000340e-01,-9.642519999999999980e-01,-9.829470000000000152e-01,-9.724549999999999583e-01,-9.760699999999999932e-01,-9.834770000000000456e-01
0.000000000000000000e+00,-9.947340000000000071e-01,-9.905119999999999481e-01,-8.909479999999999622e-01,-8.607010000000000494e-01,-8.735819999999999697e-01,-9.009559999999999791e-01,-6.064640000000000031e-01,-8.875680000000000236e-01,-7.684649999999999537e-01,-9.580819999999999892e-01,-9.345539999999999958e-01,-9.339070000000000427e-01,-8.888380000000000170e-01,-8.187550000000000106e-01,-8.668339999999999934e-01,-7.875250000000000306e-01,-9.218450000000000255e-01,-9.357799999999999452e-01,-9.108020000000000005e-01,-9.713979999999999837e-01,-9.512509999999999577e-01,-8.595949999999999980e-01,-8.620339999999999669e-01,-7.184129999999999683e-01,-5.034779999999999811e-01,-9.273339999999999916e-01,-9.684810000000000363e-01,-9.814119999999999511e-01,-9.859019999999999451e-01,-9.653929999999999456e-01,-9.784080000000000554e-01,-9.862649999999999473e-01,-9.873669999999999947e-01,-9.947329999999999783e-01,-9.796770000000000200e-01,-9.844530000000000225e-01,-9.885129999999999750e-01,-9.907359999999999500e-01,-9.956350000000000477e-01,-9.924209999999999976e-01,-9.819980000000000375e-01,-9.681220000000000381e-01,-9.694059999999999899e-01,-9.756310000000000260e-01,-8.967319999999999736e-01,-9.793760000000000243e-01,-9.642720000000000180e-01,-9.645620000000000305e-01,-9.728310000000000013e-01,-9.278549999999999853e-01,-9.856970000000000454e-01,-9.394839999999999858e-01,-9.693869999999999987e-01,-7.821500000000000674e-02,-7.780230000000000201e-01,-9.910560000000000480e-01,-9.536499999999999977e-01,-3.885899999999999910e-01,-9.579760000000000497e-01,-9.710429999999999895e-01,-9.683319999999999705e-01,-9.895559999999999912e-01,-9.717630000000000434e-01,-9.696169999999999511e-01,-9.964119999999999644e-01,-9.757139999999999702e-01,-9.844009999999999705e-01,-9.829250000000000487e-01,-9.947899999999999521e-01,-9.959810000000000052e-01,-9.963920000000000554e-01,-9.973600000000000243e-01,-9.970299999999999718e-01,-9.953520000000000145e-01,-9.969320000000000404e-01,-9.975129999999999830e-01,-9.973159999999999803e-01,-9.958709999999999507e-01,-9.952550000000000008e-01,-9.923920000000000519e-01,-9.900700000000000056e-01,-9.940959999999999797e-01,-9.908909999999999663e-01,-9.904990000000000183e-01,-9.887749999999999595e-01,-9.900400000000000311e-01,-9.918780000000000374e-01,-9.919329999999999536e-01,-9.946230000000000349e-01,-9.926449999999999996e-01,-9.908609999999999918e-01,-9.893030000000000435e-01,-9.899869999999999504e-01,-9.922419999999999574e-01,-9.941950000000000509e-01,-9.922159999999999869e-01,-9.944840000000000346e-01,-9.937150000000000150e-01,-9.916570000000000107e-01,-9.921720000000000539e-01
2.000000000000000000e+00,-8.481670000000000043e-01,4.006899999999999906e-01,-8.306360000000000410e-01,-8.554709999999999814e-01,-9.556580000000000075e-01,-9.313439999999999497e-01,-9.111329999999999707e-01,-9.414489999999999803e-01,-9.937129999999999574e-01,-9.969139999999999668e-01,-9.920130000000000337e-01,-9.974420000000000508e-01,-9.957730000000000192e-01,-9.932929999999999815e-01,-9.912830000000000252e-01,-9.959219999999999740e-01,-9.945270000000000499e-01,-9.974060000000000148e-01,-9.968960000000000043e-01,-9.979639999999999622e-01,-9.983919999999999462e-01,-9.920050000000000257e-01,-9.955779999999999630e-01,-9.951109999999999678e-01,-9.992750000000000243e-01,-9.991940000000000266e-01,-9.961170000000000302e-01,-9.989890000000000159e-01,-9.981409999999999449e-01,-9.977080000000000393e-01,-9.984549999999999814e-01,-9.990729999999999889e-01,-9.986279999999999601e-01,-9.990569999999999729e-01,-9.982689999999999619e-01,-9.985840000000000272e-01,-9.992579999999999796e-01,-9.983319999999999972e-01,-9.995429999999999593e-01,-9.995190000000000463e-01,-9.988660000000000316e-01,-9.988719999999999821e-01,-9.963729999999999531e-01,-9.970320000000000293e-01,-9.958280000000000465e-01,-9.963140000000000329e-01,-9.969099999999999628e-01,-9.954229999999999468e-01,-9.959449999999999692e-01,-9.959789999999999477e-01,6.046719999999999873e-01,-9.684080000000000465e-01,-9.620809999999999640e-01,-9.348100000000000298e-01,-9.557710000000000372e-01,-9.693209999999999882e-01,-9.474879999999999969e-01,-9.522450000000000081e-01,-9.508069999999999578e-01,-9.585360000000000547e-01,-9.562920000000000309e-01,-9.556540000000000035e-01,-8.459090000000000220e-01,-9.208779999999999744e-01,-9.184889999999999999e-01,-7.886689999999999534e-01,-5.099540000000000184e-01,-8.293519999999999781e-01,-9.150270000000000348e-01,-9.239779999999999660e-01,-9.369979999999999976e-01,-9.305830000000000490e-01,-9.472159999999999469e-01,-8.735070000000000334e-01,-9.275229999999999864e-01,-9.284810000000000008e-01,-9.086640000000000272e-01,-8.933870000000000422e-01,-8.239049999999999985e-01,-6.964409999999999767e-01,-4.541009999999999769e-01,-7.020319999999999894e-01,-4.584500000000000242e-01,-5.309700000000000530e-01,-5.904650000000000176e-01,-4.577990000000000115e-01,-6.681489999999999929e-01,-6.635459999999999692e-01,-4.498280000000000056e-01,-5.677130000000000232e-01,-6.433400000000000230e-01,-3.392430000000000168e-01,-4.656069999999999931e-01,-5.325819999999999999e-01,-3.669629999999999836e-01,-4.389100000000000223e-01,-4.928790000000000115e-01,-5.934629999999999628e-01,-5.301519999999999566e-01,-5.160780000000000367e-01
2.000000000000000000e+00,-5.998440000000000438e-01,-9.656869999999999621e-01,-9.345010000000000261e-01,-9.862849999999999673e-01,-8.366620000000000168e-01,-7.831399999999999473e-01,-8.367120000000000113e-01,-3.950099999999999723e-01,-6.593390000000000084e-01,-9.731389999999999763e-01,-9.355539999999999967e-01,-9.895150000000000334e-01,-9.932469999999999910e-01,-9.953520000000000145e-01,-9.531929999999999570e-01,-9.863210000000000033e-01,-9.940999999999999837e-01,-9.917679999999999829e-01,-9.878230000000000066e-01,-9.875000000000000444e-01,-9.978209999999999580e-01,-9.741079999999999739e-01,-9.915359999999999729e-01,-9.909850000000000048e-01,-9.987089999999999579e-01,-9.951689999999999703e-01,-9.951050000000000173e-01,-9.973070000000000546e-01,-9.585669999999999469e-01,-9.944150000000000489e-01,-9.979470000000000285e-01,-9.970320000000000293e-01,-9.909050000000000358e-01,-9.984990000000000254e-01,-9.973400000000000043e-01,-9.969240000000000324e-01,-9.909940000000000415e-01,-9.980240000000000222e-01,-9.979869999999999575e-01,-9.923189999999999511e-01,-9.975129999999999830e-01,-9.975319999999999743e-01,-9.948639999999999706e-01,-9.800489999999999480e-01,-9.885289999999999910e-01,-9.935610000000000275e-01,-9.708630000000000315e-01,-9.872189999999999577e-01,-9.906859999999999555e-01,-9.895089999999999719e-01,6.339979999999999505e-01,-9.603880000000000194e-01,-9.451460000000000417e-01,-9.453259999999999996e-01,-9.646670000000000522e-01,-9.517130000000000312e-01,-9.684930000000000483e-01,-9.635409999999999808e-01,-9.471140000000000114e-01,-9.346269999999999856e-01,-9.083229999999999915e-01,-9.574259999999999993e-01,-8.794830000000000148e-01,-8.421619999999999662e-01,-7.815860000000000030e-01,-8.623739999999999739e-01,-7.841759999999999842e-01,-8.312580000000000524e-01,-9.264980000000000437e-01,-8.919709999999999583e-01,-9.442380000000000217e-01,-9.319269999999999499e-01,-9.461570000000000258e-01,-9.220260000000000122e-01,-9.247919999999999474e-01,-9.289469999999999672e-01,-8.679270000000000040e-01,-8.984149999999999636e-01,-7.854910000000000503e-01,-7.330100000000000504e-01,-6.475109999999999477e-01,-6.935400000000000453e-01,-7.125590000000000535e-01,-6.378850000000000353e-01,-5.291679999999999717e-01,-5.154870000000000285e-01,-6.957600000000000451e-01,-6.221109999999999696e-01,-6.778610000000000468e-01,-5.939149999999999707e-01,-6.104880000000000306e-01,-1.711739999999999928e-01,-4.985999999999999877e-01,-4.527829999999999910e-01,-4.465480000000000005e-01,-3.907959999999999767e-01,-4.424969999999999737e-01,-4.226539999999999742e-01,-5.386210000000000164e-01,-5.638589999999999991e-01
1.000000000000000000e+00,-9.893110000000000515e-01,-9.924749999999999961e-01,-9.486529999999999685e-01,-8.729019999999999557e-01,2.784599999999999853e-01,-8.328109999999999680e-01,-9.186959999999999571e-01,-9.933490000000000375e-01,-9.131939999999999502e-01,-8.759190000000000031e-01,-9.841210000000000235e-01,-9.718949999999999534e-01,-9.522220000000000129e-01,-9.666770000000000085e-01,-9.176349999999999785e-01,-9.872830000000000217e-01,-9.857700000000000351e-01,-9.518579999999999819e-01,-9.542490000000000139e-01,-9.889580000000000037e-01,-9.935969999999999525e-01,-9.609010000000000051e-01,-9.824800000000000200e-01,-9.792619999999999658e-01,-9.918299999999999894e-01,-9.823509999999999742e-01,-9.948540000000000161e-01,-9.954450000000000243e-01,-9.968430000000000346e-01,-9.947120000000000406e-01,-9.851529999999999454e-01,-9.945310000000000539e-01,-9.893610000000000460e-01,-9.975699999999999568e-01,-9.809259999999999646e-01,-9.819609999999999728e-01,-9.885680000000000023e-01,-9.914020000000000055e-01,-9.866970000000000462e-01,-9.961780000000000079e-01,-9.915450000000000097e-01,-9.762159999999999727e-01,-9.754110000000000280e-01,-9.898150000000000004e-01,-9.892239999999999922e-01,-9.804890000000000549e-01,-9.900470000000000104e-01,-9.742969999999999686e-01,-9.787780000000000369e-01,-9.855310000000000459e-01,-8.067799999999999971e-02,-9.486869999999999470e-01,-5.498340000000000449e-01,-7.694299999999999473e-01,-8.558249999999999469e-01,-9.292430000000000412e-01,-9.765169999999999684e-01,-9.436590000000000256e-01,-9.707700000000000218e-01,-9.682239999999999736e-01,-9.647999999999999909e-01,-9.694279999999999564e-01,-9.427050000000000152e-01,-9.436280000000000223e-01,-9.517290000000000472e-01,-9.089190000000000325e-01,-9.041059999999999652e-01,-8.926060000000000105e-01,-9.544000000000000261e-01,-9.242810000000000192e-01,-9.665789999999999660e-01,-9.736960000000000059e-01,-9.608759999999999524e-01,-9.509739999999999860e-01,-9.465700000000000225e-01,-9.532220000000000137e-01,-9.338610000000000522e-01,-9.387990000000000501e-01,-9.059270000000000378e-01,-7.900439999999999685e-01,-7.100929999999999742e-01,-8.253509999999999458e-01,-8.361830000000000096e-01,-6.630500000000000282e-01,-6.488329999999999931e-01,-5.417250000000000121e-01,-8.225130000000000496e-01,-7.108499999999999819e-01,-8.598890000000000144e-01,-7.691729999999999956e-01,-6.215000000000000524e-01,-5.025380000000000402e-01,-7.127000000000000002e-01,-3.006440000000000223e-01,-7.277519999999999545e-01,-7.177670000000000439e-01,-7.779810000000000336e-01,-7.633219999999999450e-01,-6.130649999999999711e-01,-7.870110000000000161e-01
1.000000000000000000e+00,-9.847500000000000142e-01,-9.867620000000000280e-01,-9.829740000000000144e-01,-6.016240000000000476e-01,-7.831540000000000168e-01,-6.009750000000000369e-01,-9.893560000000000132e-01,-9.658569999999999656e-01,-9.886869999999999825e-01,-9.595869999999999678e-01,-9.632610000000000339e-01,-9.731210000000000138e-01,-8.968990000000000018e-01,-8.928380000000000205e-01,-8.695009999999999684e-01,-9.395219999999999683e-01,-9.020860000000000545e-01,-9.007020000000000026e-01,-9.522159999999999513e-01,-9.749560000000000448e-01,-9.342179999999999929e-01,-9.069739999999999469e-01,-8.651060000000000416e-01,-9.567710000000000381e-01,-9.214170000000000416e-01,-9.561539999999999484e-01,-9.186360000000000081e-01,-9.041489999999999805e-01,-9.780689999999999662e-01,-9.356459999999999777e-01,-9.206950000000000411e-01,-9.644540000000000335e-01,-9.451070000000000304e-01,-9.693979999999999819e-01,-9.295419999999999794e-01,-7.741510000000000336e-01,-9.119720000000000049e-01,-9.515970000000000262e-01,-9.877200000000000424e-01,-9.448320000000000052e-01,-8.721400000000000263e-01,-9.483169999999999655e-01,-8.830430000000000224e-01,-6.765280000000000182e-01,-8.166099999999999470e-01,-7.340499999999999803e-01,-6.673850000000000060e-01,-7.596770000000000467e-01,-9.319460000000000521e-01,-9.584089999999999554e-01,-9.562349999999999461e-01,-7.749610000000000110e-01,-7.905140000000000500e-01,-9.054740000000000011e-01,-9.310190000000000410e-01,-9.731929999999999747e-01,2.511189999999999811e-01,-9.031390000000000251e-01,-9.935270000000000490e-01,-9.881670000000000176e-01,-9.985570000000000279e-01,-9.951079999999999925e-01,-9.935460000000000402e-01,-9.972520000000000273e-01,-9.932980000000000143e-01,-9.824410000000000087e-01,-9.845760000000000067e-01,-9.902649999999999508e-01,-9.976310000000000455e-01,-9.977489999999999970e-01,-9.973400000000000043e-01,-9.985870000000000024e-01,-9.984960000000000502e-01,-9.967660000000000409e-01,-9.974870000000000125e-01,-9.980170000000000430e-01,-9.973570000000000491e-01,-9.961100000000000509e-01,-9.946150000000000269e-01,-9.927930000000000366e-01,-9.855890000000000484e-01,-9.906439999999999690e-01,-9.909339999999999815e-01,-9.847059999999999702e-01,-9.862199999999999855e-01,-9.883669999999999956e-01,-9.915329999999999977e-01,-9.909820000000000295e-01,-9.895420000000000327e-01,-9.900210000000000399e-01,-9.871529999999999472e-01,-9.869940000000000380e-01,-9.833760000000000279e-01,-9.818419999999999925e-01,-9.880529999999999591e-01,-9.868430000000000257e-01,-9.880210000000000381e-01,-9.866660000000000430e-01,-9.875460000000000349e-01,-9.899149999999999894e-01
2.000000000000000000e+00,-9.932050000000000045e-01,-9.906639999999999890e-01,-9.965969999999999551e-01,-9.950499999999999901e-01,-9.938259999999999872e-01,-9.870560000000000445e-01,-9.857930000000000303e-01,7.869749999999999801e-01,-9.733479999999999910e-01,-9.931529999999999525e-01,-9.885690000000000310e-01,-9.980120000000000102e-01,-9.603230000000000377e-01,-9.951470000000000038e-01,-7.768890000000000517e-01,-9.218399999999999928e-01,-9.715460000000000207e-01,-9.938799999999999857e-01,-9.936249999999999805e-01,-9.577170000000000405e-01,-9.703270000000000506e-01,-9.053889999999999993e-01,-9.590640000000000276e-01,-9.868240000000000345e-01,-9.963999999999999524e-01,-9.886779999999999458e-01,-9.917300000000000004e-01,-9.968890000000000251e-01,-9.979160000000000252e-01,-9.842940000000000023e-01,-9.911560000000000370e-01,-9.922450000000000436e-01,-9.915950000000000042e-01,-9.960189999999999877e-01,-9.991689999999999738e-01,-9.955950000000000077e-01,-9.974250000000000060e-01,-9.988259999999999916e-01,-9.956049999999999622e-01,-9.983220000000000427e-01,-9.978299999999999947e-01,-9.980329999999999480e-01,-9.955220000000000180e-01,-9.883640000000000203e-01,-9.931349999999999900e-01,-9.838879999999999848e-01,-9.885650000000000270e-01,-9.779740000000000100e-01,-9.937810000000000255e-01,-9.835099999999999953e-01,-4.800530000000000075e-01,1.639690000000000036e-01,-8.257130000000000303e-01,-9.760710000000000219e-01,-9.683680000000000065e-01,-9.761170000000000124e-01,-9.894810000000000549e-01,-9.875589999999999646e-01,-9.846169999999999645e-01,-9.699900000000000189e-01,-9.750039999999999818e-01,-9.833920000000000439e-01,-9.612270000000000536e-01,-9.770720000000000516e-01,-9.067929999999999602e-01,-9.451310000000000544e-01,-9.411540000000000461e-01,-9.514789999999999637e-01,-9.768339999999999801e-01,-9.742859999999999854e-01,-9.744580000000000464e-01,-9.704660000000000508e-01,-9.660900000000000043e-01,-9.754270000000000440e-01,-9.758670000000000400e-01,-9.645580000000000265e-01,-9.671380000000000532e-01,-9.624000000000000332e-01,-9.208469999999999711e-01,-9.104750000000000343e-01,-8.962970000000000104e-01,-9.171080000000000343e-01,-8.623049999999999882e-01,-8.155879999999999797e-01,-8.176360000000000294e-01,-8.485970000000000457e-01,-8.370180000000000398e-01,-8.888939999999999619e-01,-9.263879999999999892e-01,-8.548229999999999995e-01,-8.371570000000000400e-01,-8.445019999999999749e-01,-8.677409999999999846e-01,-7.732360000000000344e-01,-8.352500000000000480e-01,-8.179999999999999494e-01,-8.808850000000000291e-01,-8.621360000000000134e-01,-8.541570000000000551e-01,-7.251349999999999740e-01
2.000000000000000000e+00,-6.623769999999999936e-01,8.261000000000000287e-02,-4.087810000000000055e-01,-8.972369999999999512e-01,-9.302270000000000261e-01,-9.897340000000000027e-01,-9.879850000000000021e-01,-9.939980000000000482e-01,-9.957859999999999490e-01,-9.980059999999999487e-01,-9.979470000000000285e-01,-9.994229999999999503e-01,-9.966960000000000264e-01,-9.969989999999999686e-01,-9.968310000000000226e-01,-9.977470000000000505e-01,-9.994169999999999998e-01,-9.978040000000000243e-01,-9.994309999999999583e-01,-9.994610000000000438e-01,-9.996399999999999730e-01,-9.997150000000000203e-01,-9.988879999999999981e-01,-9.992459999999999676e-01,-9.996140000000000025e-01,-9.997949999999999893e-01,-9.997759999999999980e-01,-9.997570000000000068e-01,-9.991290000000000449e-01,-9.991240000000000121e-01,-9.995479999999999920e-01,-9.999289999999999567e-01,-9.996230000000000393e-01,-9.998939999999999495e-01,-9.998660000000000325e-01,-9.998580000000000245e-01,-9.998500000000000165e-01,-9.999179999999999735e-01,-9.999649999999999928e-01,-9.998730000000000118e-01,-9.996040000000000481e-01,-9.997430000000000483e-01,-9.993889999999999718e-01,-9.991430000000000033e-01,-9.995330000000000048e-01,-9.995490000000000208e-01,-9.997080000000000410e-01,-9.996390000000000553e-01,-9.997230000000000283e-01,-9.994520000000000071e-01,8.166269999999999918e-01,-9.586540000000000061e-01,-9.613009999999999611e-01,-9.479959999999999498e-01,-9.638339999999999685e-01,-9.597989999999999577e-01,-9.626489999999999769e-01,-9.645169999999999577e-01,-9.629290000000000349e-01,-9.530020000000000158e-01,-9.557430000000000092e-01,-9.543620000000000436e-01,-8.464939999999999687e-01,-8.946779999999999733e-01,-8.681240000000000068e-01,-7.765349999999999753e-01,-8.108030000000000515e-01,-8.139800000000000368e-01,-9.049319999999999586e-01,-9.117790000000000061e-01,-9.060589999999999478e-01,-9.442800000000000082e-01,-9.394770000000000065e-01,-9.132890000000000175e-01,-9.198870000000000102e-01,-9.238269999999999538e-01,-8.957990000000000119e-01,-8.596629999999999550e-01,-8.164310000000000178e-01,-6.903479999999999617e-01,-5.662840000000000096e-01,-7.795549999999999979e-01,-6.427850000000000508e-01,-5.770440000000000014e-01,-4.602580000000000005e-01,-5.497570000000000512e-01,-5.588729999999999531e-01,-6.198209999999999553e-01,-6.388810000000000322e-01,-4.631850000000000134e-01,-5.108359999999999568e-01,-3.953550000000000120e-01,-8.631500000000000283e-02,-3.744080000000000186e-01,-5.071320000000000272e-01,-4.331809999999999827e-01,-2.827660000000000173e-01,-5.359340000000000215e-01,-4.594650000000000123e-01,-4.916159999999999974e-01
