0.000000000000000000e+00,-8.578500000000000014e-01,-2.393200000000000049e-01,6.794400000000000439e-01,-2.180999999999999883e-01,-3.074600000000000111e-01,-4.246500000000000274e-01,5.885200000000000431e-01,-9.182700000000000307e-01,-2.959700000000000109e-01,4.993900000000000006e-01
0.000000000000000000e+00,9.901799999999999491e-01,-2.676499999999999990e-01,5.680300000000000349e-01,-8.210699999999999665e-01,-9.580300000000000482e-01,-6.476800000000000335e-01,1.073400000000000049e-02,-7.048600000000000421e-01,-3.117099999999999871e-01,9.713399999999999812e-01
0.000000000000000000e+00,-4.995899999999999785e-01,-6.086500000000000243e-01,1.892099999999999893e-01,-8.553500000000000547e-01,-3.051099999999999993e-02,-8.859200000000000408e-02,4.382499999999999729e-01,-7.482199999999999962e-02,-6.007900000000000462e-01,9.282299999999999995e-01
0.000000000000000000e+00,5.978799999999999670e-01,-4.563199999999999895e-02,4.688100000000000045e-01,-1.205600000000000074e-02,-8.703400000000000025e-02,-2.307500000000000107e-01,3.618199999999999750e-01,-5.275699999999999834e-01,-8.866199999999999637e-01,7.916400000000000103e-01
0.000000000000000000e+00,9.348999999999999533e-01,-1.079999999999999988e-01,4.945599999999999996e-01,-6.351999999999999869e-01,-3.404099999999999904e-01,-4.402300000000000102e-01,3.944199999999999928e-01,-3.666400000000000214e-01,-4.461800000000000210e-01,1.708300000000000096e-01
0.000000000000000000e+00,-9.399800000000000377e-01,-9.755899999999999572e-01,8.940299999999999914e-01,-8.835899999999999310e-02,-7.060100000000000264e-01,-4.190900000000000181e-01,5.026000000000000467e-01,-1.409100000000000075e-01,-7.324899999999999745e-01,4.224700000000000122e-01
0.000000000000000000e+00,-4.170300000000000118e-01,-4.066600000000000215e-01,8.339600000000000346e-01,-8.349400000000000155e-01,-3.238800000000000012e-01,-8.546399999999999553e-01,8.886199999999999655e-01,-7.827800000000000313e-01,-6.395399999999999974e-01,6.270900000000000363e-01
0.000000000000000000e+00,-9.388699999999999823e-01,-5.107800000000000118e-01,3.681599999999999873e-01,-8.486299999999999955e-01,-7.036999999999999922e-01,-7.993700000000000250e-01,3.838500000000000245e-01,-6.146200000000000274e-02,-5.514299999999999757e-01,1.525499999999999912e-01
0.000000000000000000e+00,-1.242499999999999993e-01,-1.719600000000000017e-01,5.690499999999999448e-01,-9.573599999999999888e-01,-2.810500000000000220e-01,-2.341799999999999993e-01,2.204299999999999871e-01,-8.556399999999999562e-01,-1.685099999999999931e-01,2.222200000000000009e-01
0.000000000000000000e+00,-5.175499999999999545e-01,-5.396600000000000008e-02,1.277000000000000079e-01,-9.007800000000000529e-02,-6.846100000000000518e-01,-8.488200000000000189e-01,8.393599999999999950e-01,-3.820399999999999907e-01,-1.801599999999999868e-01,7.784699999999999953e-01
0.000000000000000000e+00,2.200999999999999901e-01,-5.446800000000000530e-01,9.388199999999999323e-02,-3.222699999999999870e-02,-3.138599999999999723e-01,-6.937400000000000233e-01,1.978499999999999981e-01,-5.019599999999999618e-01,-5.371700000000000363e-01,8.398499999999999854e-01
0.000000000000000000e+00,-1.354400000000000048e-01,-4.619000000000000189e-02,3.016900000000000137e-01,-1.278199999999999996e-02,-6.259000000000000119e-01,-6.133000000000000257e-02,5.370200000000000529e-01,-5.973699999999999566e-01,-4.682800000000000157e-02,7.272600000000000176e-01
0.000000000000000000e+00,-2.594099999999999739e-01,-9.415200000000000236e-01,1.402200000000000113e-01,-7.279999999999999805e-01,-8.404000000000000359e-02,-2.110299999999999954e-01,1.463299999999999879e-01,-4.638499999999999845e-01,-9.939999999999999947e-01,2.938799999999999746e-01
0.000000000000000000e+00,2.889999999999999791e-01,-2.881500000000000172e-01,4.871599999999999819e-01,-1.588100000000000067e-01,-5.844899999999999540e-01,-3.478099999999999784e-05,6.515900000000000025e-01,-3.338599999999999901e-01,-7.114900000000000391e-03,2.778999999999999804e-01
0.000000000000000000e+00,-7.392499999999999627e-01,-1.456999999999999962e-01,3.362600000000000033e-01,-8.377799999999999692e-01,-9.510499999999999510e-01,-6.823099999999999721e-01,2.973700000000000232e-01,-3.150600000000000067e-01,-5.053699999999999859e-01,3.252900000000000236e-01
0.000000000000000000e+00,3.197699999999999987e-01,-9.545799999999999841e-01,3.784000000000000141e-01,-6.674399999999999777e-02,-1.681600000000000039e-01,-3.259600000000000275e-01,5.868299999999999628e-01,-4.248999999999999999e-01,-1.512799999999999978e-01,1.500400000000000067e-01
0.000000000000000000e+00,8.294099999999999806e-01,-9.815899999999999626e-01,2.055500000000000105e-01,-6.479399999999999604e-01,-3.553999999999999937e-01,-1.278299999999999992e-01,1.778599999999999903e-01,-4.112299999999999844e-01,-2.025599999999999901e-01,8.377499999999999947e-01
0.000000000000000000e+00,4.288399999999999990e-01,-6.440099999999999714e-01,1.599599999999999980e-02,-6.373199999999999699e-02,-3.114700000000000246e-01,-2.025399999999999978e-01,7.632799999999999585e-01,-9.832300000000000484e-01,-7.197599999999999554e-01,9.084200000000000053e-01
0.000000000000000000e+00,-9.623199999999999532e-01,-4.816600000000000048e-02,5.282200000000000228e-01,-9.857900000000000551e-01,-6.208299999999999930e-02,-9.387299999999999534e-01,6.380599999999999605e-01,-9.193999999999999950e-01,-9.978099999999999747e-01,4.694400000000000239e-01
0.000000000000000000e+00,-7.445400000000000629e-02,-3.194099999999999717e-02,3.532300000000000023e-02,-7.018499999999999739e-01,-3.182800000000000074e-01,-1.705099999999999949e-01,8.271900000000000086e-02,-1.755400000000000016e-01,-4.044599999999999862e-01,4.684800000000000075e-01
0.000000000000000000e+00,1.238100000000000034e-01,-8.323000000000000537e-03,1.279500000000000082e-01,-3.747900000000000120e-01,-7.213899999999999757e-01,-4.821099999999999691e-02,5.788299999999999557e-01,-1.626599999999999990e-01,-1.267300000000000093e-01,6.388700000000000490e-01
0.000000000000000000e+00,8.178900000000000059e-01,-2.647100000000000009e-01,1.361399999999999937e-02,-2.745000000000000218e-01,-1.472999999999999865e-01,-6.254300000000000415e-01,1.812799999999999967e-01,-3.018399999999999972e-01,-4.632800000000000112e-02,4.820699999999999985e-01
0.000000000000000000e+00,-5.721100000000000074e-01,-7.975900000000000212e-01,6.963500000000000245e-01,-7.010300000000000420e-01,-1.410500000000000087e-01,-7.448900000000000521e-01,2.681399999999999895e-01,-9.601699999999999680e-01,-5.292999999999999927e-01,3.983999999999999764e-01
0.000000000000000000e+00,-7.455500000000000460e-01,-1.443800000000000083e-01,6.410000000000000142e-01,-6.209799999999999764e-01,-5.253700000000000037e-01,-4.122000000000000108e-01,9.903499999999999526e-01,-5.235899999999999999e-01,-6.698099999999999887e-02,5.312299999999999800e-01
0.000000000000000000e+00,1.350899999999999879e-01,-8.254200000000000426e-01,2.201899999999999968e-01,-1.142900000000000027e-01,-6.938400000000000123e-01,-5.249599999999999822e-01,3.716300000000000159e-01,-4.310999999999999832e-01,-2.312500000000000111e-01,7.821200000000000374e-01
0.000000000000000000e+00,-7.710500000000000131e-01,-4.118999999999999884e-01,9.728999999999999870e-01,-4.336399999999999977e-02,-6.756100000000000438e-01,-7.763799999999999590e-01,4.379799999999999804e-01,-1.692500000000000115e-01,-8.929599999999999760e-01,8.638799999999999812e-01
0.000000000000000000e+00,4.356499999999999817e-01,-7.962299999999999933e-01,9.375799999999999690e-01,-5.500000000000000444e-01,-4.088899999999999757e-01,-9.020500000000000185e-01,4.644099999999999895e-01,-8.624199999999999644e-01,-2.296400000000000108e-01,8.430499999999999661e-01
0.000000000000000000e+00,-9.250399999999999734e-01,-3.641899999999999998e-02,4.597499999999999920e-01,-6.202100000000000390e-01,-2.431099999999999928e-01,-9.814500000000000446e-01,3.431799999999999851e-01,-9.748900000000000343e-01,-1.459699999999999886e-01,8.671400000000000219e-01
0.000000000000000000e+00,2.319400000000000073e-01,-1.745599999999999929e-01,5.153900000000000148e-01,-2.652599999999999958e-01,-5.125399999999999956e-01,-4.602299999999999724e-01,8.383500000000000396e-01,-7.165899999999999492e-01,-8.238900000000000112e-01,2.401500000000000024e-01
0.000000000000000000e+00,-6.318999999999999617e-02,-3.627500000000000169e-01,7.947999999999999510e-01,-5.048399999999999554e-01,-3.907999999999999807e-01,-3.143500000000000183e-01,6.815099999999999492e-01,-8.896800000000000264e-01,-4.807600000000000207e-01,5.921600000000000197e-01
