0.000000000000000000e+00,-5.213600000000000456e-01,-9.488799999999999457e-01,4.868500000000000050e-01,-6.414400000000000102e-01,7.748399999999999732e-01,-1.150100000000000011e-01,-3.306999999999999940e-01,1.054400000000000059e-01,-3.352800000000000225e-01,-1.085200000000000053e-01,-5.171699999999999908e-02,8.454500000000000348e-01,-2.958799999999999764e-01,2.475700000000000123e-01,1.959299999999999931e-02
0.000000000000000000e+00,7.599500000000000144e-01,-2.830300000000000038e-01,1.564500000000000057e-01,-9.948099999999999721e-01,3.199400000000000022e-01,-8.433499999999999330e-02,-7.399499999999999966e-01,7.693300000000000138e-03,-5.683200000000000474e-01,-2.274700000000000055e-01,-2.560899999999999843e-01,7.659000000000000252e-01,-6.518500000000000405e-01,5.077700000000000546e-01,3.380400000000000071e-01
0.000000000000000000e+00,-7.556599999999999984e-01,-7.754799999999999471e-01,8.080299999999999983e-02,-9.488400000000000167e-01,6.008000000000000146e-02,-5.581199999999999495e-01,-8.643699999999999717e-01,1.409299999999999997e-01,-5.997400000000000508e-01,-4.818799999999999750e-01,-3.047199999999999909e-01,5.187300000000000244e-01,-1.478099999999999969e-01,9.721300000000000496e-01,5.265400000000000080e-01
0.000000000000000000e+00,3.095799999999999941e-02,-9.882100000000000328e-01,5.057000000000000384e-01,-9.965600000000000014e-01,6.934200000000000363e-01,-9.328499999999999570e-01,-4.832899999999999974e-01,9.862900000000000000e-01,-8.208499999999999686e-01,-5.709100000000000286e-01,-8.619599999999999485e-01,7.029100000000000348e-01,-1.857800000000000007e-01,2.383299999999999863e-01,7.084899999999999531e-01
0.000000000000000000e+00,7.392100000000000337e-01,-7.277799999999999825e-01,7.180499999999999661e-01,-1.749400000000000122e-01,3.217200000000000060e-01,-8.247499999999999831e-01,-3.620499999999999829e-01,9.005699999999999816e-01,-7.629399999999999515e-01,-8.425799999999999956e-01,-2.644699999999999829e-01,4.561399999999999899e-01,-3.698699999999999766e-01,7.694800000000000528e-01,8.002399999999999514e-01
0.000000000000000000e+00,-5.704599999999999671e-01,-8.287200000000000122e-01,9.624599999999999822e-02,-7.318299999999999805e-01,4.309299999999999797e-01,-4.581399999999999917e-01,-3.282800000000000301e-02,5.972800000000000331e-01,-2.100700000000000067e-01,-5.249099999999999877e-01,-3.194600000000000217e-01,3.978800000000000114e-01,-3.582099999999999729e-01,3.522299999999999875e-01,2.329700000000000104e-01
0.000000000000000000e+00,-4.442699999999999982e-01,-7.036200000000000232e-01,7.241100000000000314e-01,-8.514699999999999491e-01,6.291299999999999670e-01,-4.006700000000000261e-01,-5.890100000000000335e-01,1.355200000000000016e-01,-8.705399999999999805e-01,-9.669699999999999962e-01,-1.033700000000000035e-01,9.640400000000000080e-01,-4.369500000000000051e-01,1.425700000000000023e-01,5.773899999999999588e-01
0.000000000000000000e+00,-6.928100000000000369e-01,-3.266000000000000014e-01,1.733000000000000096e-01,-9.466499999999999915e-01,2.879099999999999993e-01,-8.461999999999999522e-01,-5.750399999999999956e-01,5.519000000000000294e-02,-9.675599999999999756e-01,-4.464600000000000235e-01,-2.332899999999999904e-02,7.896199999999999886e-01,-7.795699999999999852e-01,8.320300000000000473e-01,1.178300000000000042e-01
0.000000000000000000e+00,-8.934999999999999887e-02,-3.054499999999999993e-01,5.284400000000000208e-01,-9.681899999999999951e-01,4.328699999999999770e-01,-5.626799999999999857e-02,-9.691300000000000470e-01,2.247499999999999845e-02,-8.162199999999999456e-01,-4.152800000000000241e-02,-7.726600000000000135e-01,8.480600000000000360e-01,-7.921300000000000008e-01,1.431099999999999872e-01,8.993799999999999573e-01
0.000000000000000000e+00,6.504200000000000259e-02,-4.976200000000000068e-01,5.697600000000000442e-01,-4.200200000000000045e-01,3.614600000000000035e-01,-1.575199999999999934e-01,-6.639500000000000401e-01,2.387799999999999923e-01,-3.622199999999999864e-01,-1.398399999999999921e-01,-7.021300000000000319e-01,8.048399999999999999e-02,-8.281899999999999817e-01,3.365500000000000158e-01,9.879799999999999693e-01
0.000000000000000000e+00,8.930799999999999850e-01,-5.889100000000000446e-01,3.429900000000000171e-01,-8.970200000000000395e-01,2.954200000000000159e-01,-4.228399999999999936e-01,-1.333699999999999886e-01,5.435699999999999976e-01,-4.965200000000000169e-01,-8.304200000000000470e-01,-6.610000000000000320e-01,6.265500000000000513e-01,-7.237400000000000500e-01,7.221400000000000041e-01,4.910300000000000081e-02
0.000000000000000000e+00,5.051999999999999824e-01,-7.109100000000000419e-01,7.516199999999999548e-01,-2.323800000000000032e-01,5.096000000000000529e-01,-2.136699999999999988e-01,-5.735299999999999843e-01,3.450399999999999995e-02,-8.084399999999999920e-02,-2.398500000000000076e-01,-3.989500000000000268e-01,4.697899999999999854e-01,-7.073599999999999888e-01,5.024399999999999977e-01,5.102100000000000524e-01
0.000000000000000000e+00,-6.889100000000000223e-01,-4.684699999999999975e-02,7.778899999999999704e-01,-3.999900000000000122e-01,6.069999999999999840e-01,-9.897699999999999554e-02,-3.987100000000000088e-01,6.819699999999999651e-01,-8.984100000000000419e-01,-6.469000000000000306e-01,-3.811999999999999833e-01,8.416599999999999637e-01,-8.331100000000000172e-01,9.697799999999999754e-01,3.909699999999999842e-01
0.000000000000000000e+00,-3.867800000000000127e-01,-1.577800000000000036e-01,4.989299999999999846e-01,-5.458199999999999719e-01,7.844499999999999806e-01,-7.709399999999999586e-02,-4.882199999999999873e-01,8.974800000000000555e-01,-3.811599999999999988e-01,-2.274400000000000033e-01,-1.160599999999999965e-01,3.337800000000000211e-01,-5.208700000000000552e-01,4.459099999999999731e-01,6.830300000000000260e-01
0.000000000000000000e+00,1.332399999999999973e-01,-8.010000000000000453e-01,8.029399999999999871e-01,-8.354399999999999604e-01,9.584700000000000442e-01,-1.900399999999999867e-01,-9.848200000000000287e-01,6.492499999999999938e-01,-5.087000000000000410e-01,-2.223900000000000043e-01,-6.343299999999999494e-01,1.570400000000000129e-01,-2.227800000000000058e-01,9.416200000000000125e-01,5.265499999999999625e-01
0.000000000000000000e+00,6.147500000000000187e-01,-1.755299999999999916e-01,6.849199999999999733e-01,-4.385000000000000009e-01,1.598499999999999921e-01,-8.064999999999999947e-01,-5.869199999999999973e-01,7.453300000000000480e-01,-1.339299999999999935e-01,-7.121899999999999897e-01,-4.879899999999999793e-01,9.184499999999999886e-01,-7.692700000000000093e-01,9.163200000000000234e-01,5.699899999999999967e-01
0.000000000000000000e+00,3.520199999999999805e-03,-4.609599999999999809e-01,9.363500000000000156e-01,-2.002500000000000113e-01,4.856400000000000161e-01,-7.026999999999999913e-01,-2.590500000000000025e-01,2.767899999999999805e-01,-3.235999999999999988e-01,-1.448299999999999865e-01,-4.108700000000000130e-01,8.220499999999999474e-01,-7.651499999999999968e-01,2.301600000000000035e-01,2.946099999999999830e-01
0.000000000000000000e+00,-7.994900000000000340e-01,-9.265499999999999847e-01,3.392899999999999805e-01,-4.138299999999999756e-01,7.798300000000000232e-01,-7.622300000000000256e-03,-7.427099999999999813e-01,5.321599999999999664e-01,-5.944899999999999629e-01,-4.706699999999999773e-01,-4.325100000000000056e-01,7.817199999999999704e-01,-2.784999999999999976e-02,3.738600000000000256e-01,3.487999999999999989e-01
