5.000000000000000000e+00,2.180000000000000000e+02,1.780000000000000000e+02,9.000000000000000000e+00,1.111100000000000004e-01,0.000000000000000000e+00,8.333300000000000152e-01,5.477199999999999847e-01,1.111099999999999977e+00,5.443299999999999805e-01,5.963000000000000256e+01,5.244400000000000261e+01,7.522199999999999420e+01,5.122200000000000131e+01,-2.155600000000000094e+01,4.677799999999999869e+01,-2.522200000000000131e+01,7.522199999999999420e+01,3.190000000000000058e-01,-2.040599999999999969e+00
2.000000000000000000e+00,1.130000000000000000e+02,1.300000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.777800000000000269e-01,2.509199999999999764e-01,3.333300000000000152e-01,3.651499999999999746e-01,8.888899999999999579e-01,0.000000000000000000e+00,2.555600000000000094e+00,1.111100000000000004e-01,-2.666700000000000070e+00,5.000000000000000000e+00,-2.333299999999999930e+00,2.555600000000000094e+00,1.000000000000000000e+00,-2.123299999999999965e+00
1.000000000000000000e+00,2.020000000000000000e+02,4.100000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.444500000000000117e-01,7.721999999999999975e-01,1.111099999999999977e+00,1.025600000000000067e+00,1.230400000000000063e+02,1.118900000000000006e+02,1.397800000000000011e+02,1.174399999999999977e+02,-3.344400000000000261e+01,5.022200000000000131e+01,-1.677799999999999869e+01,1.397800000000000011e+02,1.993499999999999994e-01,-2.299900000000000055e+00
5.000000000000000000e+00,3.200000000000000000e+01,1.730000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.722199999999999953e+00,1.781600000000000072e+00,9.000000000000000000e+00,6.749500000000000277e+00,4.359300000000000352e+01,3.955599999999999739e+01,5.288900000000000290e+01,3.833299999999999841e+01,-1.211100000000000065e+01,2.788899999999999935e+01,-1.577800000000000047e+01,5.288900000000000290e+01,2.669099999999999806e-01,-1.998899999999999899e+00
5.000000000000000000e+00,6.100000000000000000e+01,1.970000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.444399999999999906e+00,1.515400000000000080e+00,2.611099999999999977e+00,1.925499999999999989e+00,4.959300000000000352e+01,4.422200000000000131e+01,6.155599999999999739e+01,4.300000000000000000e+01,-1.611100000000000065e+01,3.588900000000000290e+01,-1.977799999999999869e+01,6.155599999999999739e+01,3.029200000000000226e-01,-2.022299999999999986e+00
5.000000000000000000e+00,1.490000000000000000e+02,1.850000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.555600000000000094e+00,1.068100000000000049e+00,3.055600000000000094e+00,1.925499999999999989e+00,4.933299999999999841e+01,4.533299999999999841e+01,5.955599999999999739e+01,4.311099999999999710e+01,-1.200000000000000000e+01,3.066700000000000159e+01,-1.866700000000000159e+01,5.955599999999999739e+01,2.758900000000000241e-01,-1.952800000000000091e+00
6.000000000000000000e+00,1.970000000000000000e+02,2.290000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.388900000000000023e+00,1.574100000000000055e+00,1.166700000000000070e+00,5.666700000000000070e-01,1.774099999999999966e+01,1.411100000000000065e+01,1.788899999999999935e+01,2.122200000000000131e+01,-1.088899999999999935e+01,4.444400000000000017e-01,1.044400000000000084e+01,2.122200000000000131e+01,3.357200000000000184e-01,2.651600000000000179e+00
0.000000000000000000e+00,2.900000000000000000e+01,1.110000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.888900000000000134e-01,2.407400000000000095e-01,6.111100000000000421e-01,1.518500000000000127e-01,5.407399999999999984e+00,6.888899999999999579e+00,6.333300000000000374e+00,3.000000000000000000e+00,4.444399999999999906e+00,2.777800000000000047e+00,-7.222199999999999953e+00,6.888899999999999579e+00,5.641500000000000403e-01,-8.978599999999999914e-01
2.000000000000000000e+00,1.000000000000000000e+00,8.100000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.216699999999999982e+01,2.674599999999999795e+02,9.222200000000000841e+00,2.053600000000000136e+02,2.133299999999999841e+01,1.400000000000000000e+01,3.055600000000000094e+01,1.944399999999999906e+01,-2.200000000000000000e+01,2.766700000000000159e+01,-5.666699999999999626e+00,3.055600000000000094e+01,5.952800000000000313e-01,-2.438400000000000123e+00
0.000000000000000000e+00,6.900000000000000000e+01,8.500000000000000000e+01,9.000000000000000000e+00,1.111100000000000004e-01,0.000000000000000000e+00,3.111099999999999977e+00,8.207399999999999807e+00,3.944399999999999906e+00,9.440699999999999648e+00,2.144399999999999906e+01,2.044399999999999906e+01,2.811100000000000065e+01,1.577800000000000047e+01,-3.000000000000000000e+00,2.000000000000000000e+01,-1.700000000000000000e+01,2.811100000000000065e+01,4.374000000000000110e-01,-1.659899999999999931e+00
3.000000000000000000e+00,1.520000000000000000e+02,8.300000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.444399999999999906e+00,1.327800000000000091e+00,9.444399999999999462e-01,6.804099999999999593e-01,2.651899999999999835e+01,2.333299999999999841e+01,3.322200000000000131e+01,2.300000000000000000e+01,-9.555600000000000094e+00,2.011100000000000065e+01,-1.055599999999999916e+01,3.322200000000000131e+01,3.074100000000000166e-01,-2.063200000000000145e+00
4.000000000000000000e+00,2.480000000000000000e+02,1.530000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.777800000000000269e-01,6.296300000000000507e-02,1.111100000000000004e-01,2.963000000000000009e-02,3.703699999999999770e-01,0.000000000000000000e+00,1.111099999999999977e+00,0.000000000000000000e+00,-1.111099999999999977e+00,2.222199999999999953e+00,-1.111099999999999977e+00,1.111099999999999977e+00,8.888899999999999579e-01,-2.094399999999999817e+00
4.000000000000000000e+00,1.370000000000000000e+02,1.410000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.555600000000000122e-02,1.360800000000000065e-01,5.555600000000000122e-02,1.360800000000000065e-01,3.703700000000000048e-02,0.000000000000000000e+00,1.111100000000000004e-01,0.000000000000000000e+00,-1.111100000000000004e-01,2.222200000000000009e-01,-1.111100000000000004e-01,1.111100000000000004e-01,1.111100000000000004e-01,-2.094399999999999817e+00
5.000000000000000000e+00,8.600000000000000000e+01,1.970000000000000000e+02,9.000000000000000000e+00,1.111100000000000004e-01,1.111100000000000004e-01,1.611099999999999977e+00,1.451699999999999990e+00,1.277800000000000047e+00,1.103900000000000103e+00,6.322200000000000131e+01,5.622200000000000131e+01,7.777800000000000580e+01,5.566700000000000159e+01,-2.100000000000000000e+01,4.366700000000000159e+01,-2.266700000000000159e+01,7.777800000000000580e+01,2.853299999999999725e-01,-2.068000000000000060e+00
6.000000000000000000e+00,2.200000000000000000e+02,2.200000000000000000e+02,9.000000000000000000e+00,1.111100000000000004e-01,0.000000000000000000e+00,2.277800000000000047e+00,1.129599999999999937e+00,2.277800000000000047e+00,4.151900000000000368e+00,6.444399999999999906e+00,5.666699999999999626e+00,5.333300000000000374e+00,8.333299999999999486e+00,-2.333299999999999930e+00,-3.333299999999999930e+00,5.666699999999999626e+00,8.333299999999999486e+00,4.273500000000000076e-01,1.984399999999999942e+00
4.000000000000000000e+00,2.070000000000000000e+02,1.150000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.055600000000000094e+00,3.296299999999999786e-01,1.666700000000000126e-01,3.333300000000000152e-02,1.222199999999999953e+00,4.444400000000000017e-01,2.888900000000000023e+00,3.333300000000000152e-01,-2.333299999999999930e+00,5.000000000000000000e+00,-2.666700000000000070e+00,2.888900000000000023e+00,9.333299999999999930e-01,-2.065500000000000114e+00
0.000000000000000000e+00,6.000000000000000000e+00,5.100000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666700000000000070e+00,2.000000000000000000e+00,1.611099999999999977e+00,2.107400000000000162e+00,1.959299999999999997e+01,1.877799999999999869e+01,2.566700000000000159e+01,1.433300000000000018e+01,-2.444399999999999906e+00,1.822200000000000131e+01,-1.577800000000000047e+01,2.566700000000000159e+01,4.428599999999999759e-01,-1.681300000000000017e+00
5.000000000000000000e+00,2.030000000000000000e+02,1.820000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.722199999999999953e+00,2.576999999999999957e+00,3.611099999999999977e+00,1.705100000000000060e+00,5.492600000000000193e+01,4.944400000000000261e+01,6.811100000000000421e+01,4.722200000000000131e+01,-1.644399999999999906e+01,3.955599999999999739e+01,-2.311100000000000065e+01,6.811100000000000421e+01,3.067199999999999926e-01,-1.980299999999999949e+00
3.000000000000000000e+00,2.430000000000000000e+02,1.200000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.444399999999999906e+00,4.359700000000000131e+00,1.555600000000000094e+00,1.833800000000000097e+00,4.785199999999999676e+01,4.477799999999999869e+01,5.633299999999999841e+01,4.244400000000000261e+01,-9.222200000000000841e+00,2.544399999999999906e+01,-1.622200000000000131e+01,5.633299999999999841e+01,2.453200000000000103e-01,-1.910700000000000065e+00
3.000000000000000000e+00,1.460000000000000000e+02,9.700000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.011100000000000065e+01,4.597900000000000098e+00,6.111100000000000421e-01,5.741300000000000292e-01,4.796300000000000097e+01,4.600000000000000000e+01,5.433299999999999841e+01,4.355599999999999739e+01,-5.888899999999999579e+00,1.911100000000000065e+01,-1.322199999999999953e+01,5.433299999999999841e+01,1.971199999999999897e-01,-1.840700000000000003e+00
4.000000000000000000e+00,1.840000000000000000e+02,1.450000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.222199999999999731e-01,6.116200000000000525e-01,2.222200000000000009e-01,2.721700000000000230e-01,5.555600000000000538e-01,3.333300000000000152e-01,1.222199999999999953e+00,1.111100000000000004e-01,-6.666699999999999848e-01,2.000000000000000000e+00,-1.333299999999999930e+00,1.222199999999999953e+00,5.277800000000000269e-01,-1.920900000000000052e+00
0.000000000000000000e+00,1.780000000000000000e+02,1.280000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.444400000000000017e-01,3.407399999999999873e-01,8.888899999999999579e-01,2.074100000000000110e-01,5.925900000000000389e+00,7.888899999999999579e+00,6.444399999999999906e+00,3.444399999999999906e+00,5.888899999999999579e+00,1.555600000000000094e+00,-7.444399999999999906e+00,7.888899999999999579e+00,5.637100000000000444e-01,-7.213000000000000522e-01
2.000000000000000000e+00,1.320000000000000000e+02,1.340000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.666700000000000070e+00,3.155600000000000183e+00,1.500000000000000000e+00,1.544399999999999995e+00,6.185200000000000031e+00,2.222199999999999953e+00,1.144400000000000084e+01,4.888899999999999579e+00,-1.188899999999999935e+01,1.577800000000000047e+01,-3.888900000000000023e+00,1.144400000000000084e+01,8.339299999999999491e-01,-2.386600000000000055e+00
1.000000000000000000e+00,8.300000000000000000e+01,2.800000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.888900000000000134e-01,1.360800000000000065e-01,8.888899999999999579e-01,4.554199999999999915e-01,1.129599999999999937e+02,9.944400000000000261e+01,1.311100000000000136e+02,1.083299999999999983e+02,-4.055599999999999739e+01,5.444400000000000261e+01,-1.388899999999999935e+01,1.311100000000000136e+02,2.415100000000000025e-01,-2.387900000000000134e+00
6.000000000000000000e+00,1.260000000000000000e+02,2.370000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.444399999999999462e-01,2.407400000000000095e-01,1.000000000000000000e+00,4.888899999999999912e-01,5.777800000000000047e+00,4.222199999999999953e+00,4.222199999999999953e+00,8.888899999999999579e+00,-4.666699999999999626e+00,-4.666699999999999626e+00,9.333299999999999486e+00,8.888899999999999579e+00,5.538100000000000245e-01,2.097199999999999953e+00
4.000000000000000000e+00,2.250000000000000000e+02,5.800000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333300000000000152e-01,4.216400000000000148e-01,4.444400000000000017e-01,3.442700000000000204e-01,8.333299999999999486e+00,5.555600000000000094e+00,1.411100000000000065e+01,5.333300000000000374e+00,-8.333299999999999486e+00,1.733299999999999841e+01,-9.000000000000000000e+00,1.411100000000000065e+01,6.222199999999999953e-01,-2.068599999999999994e+00
